Gene	Central_venous_LSECs	Cholangiocytes	Noninflammatory_Macrophages	CD3_alphabetaT	Inflammatory_macrophages	NK_like_cells	T_cells_1	Hep_5	Portal_endothelial_cells	T_cells_2	Periportal_LSECs	Hep_6	Mature_B_cells	Stellate_cells	Antibody_secreting_B_cells	Erthyroid_cells	Hep_2	Hep_3	Hep_1	Hep_4
SHROOM1	0.233760613317276	1.18734489187563	0.14859879737677	0.111212207692226	0.212230007842313	0.0655334364745447	0.0616366896129867	1.61049646556751	0.271527469167321	0.0670050393754778	1.13781762264166	0.165628674729542	0	0.46514471867606	0.179654943749621	0	1.66579121982204	1.05584004351306	1.42375871686787	1.66540430628575
UQCRQ	4.70186227236971	9.62517874881083	5.13359030264241	4.23661613087468	5.55613778299499	4.19605777150877	4.05181842050917	8.54181546994701	5.50480742083407	6.76659005199435	6.38140295925915	10.7315291740521	2.30700703905477	7.34684301518161	7.90476177515202	3.45823941987053	11.4270665186486	9.95602396693747	11.1595192793934	8.86358839684262
LEAP2	0.573971573637926	2.00920591734929	0.124849183768331	0.184050186791169	0.369267364450798	0.246254366999604	0.171816569830778	4.86061536998619	0.401439078113059	0.597898261834031	0.21981133729102	7.27269140096931	0.331497243364298	0.836049921328877	0.340509276202041	0.201239742985793	9.35243672085465	5.47621030388852	9.28861828049705	5.96321045001726
AFF4	1.64162958670254	2.00257221313286	1.46952824930386	0.845057398337236	1.18705318827345	1.38769844067792	0.84708394114679	1.04219830161063	1.65614891412286	1.55692618733109	1.4137383358831	0	0.882921319652214	1.47846338024903	0.686836570761308	0.13875328445468	0.560719623249689	0.366332888382431	0.513292755054079	0.341992971705969
ZCCHC10	0.927402154207071	1.85045413959856	1.05783380157787	0.787585833166612	1.16316948401298	1.07800572619949	0.763207877925668	1.16088136554444	1.27239259535731	2.14224599545717	1.43451658940314	0.273584419529165	1.15603306150669	1.41748975858205	1.0273994788572	0.670861507971044	1.7118529299359	0.635705839763358	1.53325846788511	0.650156274208805
HSPA4	0.642856969200761	1.24122779493303	0.553349552614006	0.483167200478105	0.613728072574372	0.584318944894599	0.334569103668219	1.33847540461536	0.603817271022905	1.50952700669425	0.560967165052669	0.35254227767061	1.23875368062137	0.904650367277565	1.17777716710564	0.194272614522401	0.663222361177148	0.382209565861908	0.769057584171	0.560097553294049
C5orf15	0.763441835538749	1.69305201368353	0.921946915313925	0.513843188145876	0.627232940912489	0.583602454300895	0.282913292211998	1.47217123663133	0.601800437152729	1.12482954459768	0.763874932389426	0.259653405849925	0.382512022217894	1.21124762186481	0.605071001818704	0.172173890905514	1.23660221304755	0.606127067718968	1.03653903293787	0.609270694845211
VDAC1	1.15484334531693	4.74611967433479	1.82631656803525	1.38550277371136	2.39188786903682	1.55687039036655	1.35705775417637	3.43428179018715	1.66069156364295	3.41217768319382	1.46512726772725	2.46973117019036	1.2956518611702	3.42894115347453	3.218142924249	0.689154803682115	3.60922131278692	1.87183830414192	3.85764396786617	1.78184260859485
SKP1	5.33247651889518	7.31753638365339	4.19429113166462	4.79996619830311	4.16918738629674	4.14998679768455	4.17455918686058	4.75269670180077	5.79957756043167	5.60617071791046	5.89581115464959	5.5431835323402	3.4517613729102	7.71544460658679	3.62291192306136	5.48282521366393	4.05264635351464	2.87331263815652	6.12589050097848	2.77381888218568
PPP2CA	1.46822981091054	1.78708996658886	1.93758576901634	1.25914783058962	1.66369590276117	1.66423421217203	1.156689849277	1.80887007560445	1.41240582713851	2.88846884198772	1.32305874820706	0.536671162556692	0.71760132444422	1.48765369408165	1.74992662087357	1.47313287796757	1.6492162942251	0.599917622566407	1.43635687294476	0.850680154198109
UBE2B	2.4938278121807	3.9943166216762	2.3336725889802	1.81433668964877	2.30040155277805	1.96686980788162	1.67105475178431	2.97844949341473	3.38631506862534	3.3563645671452	3.12752158868649	1.56511670793526	1.31160288671016	2.16723366744413	1.6088653965447	3.72196839151692	2.36882135454928	0.738017227552916	2.01343796047365	1.13000688595726
CDKN2AIPNL	0.477869340028255	0.738606981839561	0.321008968436303	0.508657638681637	0.481224583610339	0.347264317685627	0.314402970116471	0.539845586155069	0.796301662938187	1.31853580772928	0.698959081083669	0.206995727125092	0.309462316452887	0.785780055099574	0.694836469621024	0.366874356685932	0.357861810715851	0.0796910427723832	0.299777904026332	0.214181329062219
SAR1B	1.28501029616258	1.914551537904	1.17209682003788	0.599409030264835	1.09443987364616	0.904350702491982	0.54239275018875	4.86717510226382	1.09206328917275	1.39909567499247	1.10109522182107	1.85897169621513	0.617352384214162	1.44365548156271	2.65244019646642	0.708654509197274	4.48566181147319	1.85850567546158	4.6447221937246	3.12857752463262
SEC24A	0.653929518953811	0.486382306441911	0.43743650790514	0.22426154992842	0.347292353886453	0.199384666045658	0.0726359580313236	1.6248726063772	0.406857683123518	0.189035357913071	0.298014965777447	0.113357291493172	0	0.398349791259306	1.01326246692019	0	1.57199727215745	0.368521436617589	1.1846345933139	0.823788473822988
CAMLG	1.65884125201952	2.75555252783343	1.99703677770369	1.70459400389768	2.0606181522489	1.51037440879538	1.60092552673983	1.90363635019453	3.5086016943503	3.16406975300894	2.96137041456712	1.54320799117508	1.48147533677344	3.35745233237062	1.04921658872954	0.565437962664565	1.67218049553543	0.534231121194687	1.55957052204117	0.727343763377448
DDX46	1.53504021191723	2.17990778167138	1.93483297067822	2.17192569525841	2.42910953219034	2.8132501494618	2.24906870449292	1.91333976652558	2.11863561012114	3.98674824432318	2.37157825264215	1.15476333600266	1.43989689382593	2.07621357085157	3.37976268130362	1.08935743679855	2.09154536196796	0.899406418979711	2.65914140283531	1.44841790961075
C5orf24	1.72923811392158	2.04747827166553	0.557731199590426	0.557200531143882	0.7396683759396	0.865744251540258	0.680917556010746	1.82666243595118	2.96090738582228	1.52540038990028	1.85636198971949	0.786832912117269	0.44786429737801	1.94796419255828	0.801905976698862	0.280002091888686	2.6218058405574	0.874585650074148	1.79992844667259	1.07470293775465
TXNDC15	1.10468274986963	1.12166388784309	0.448513008751214	0.573173533323189	0.761862816450085	0.392959281172807	0.450415034023438	1.2179450115508	1.07435794966748	1.42946359928303	1.50704108911936	0.27231288068018	0.171902313891015	2.18343186883366	2.58259003601937	0	0.40654640905241	0.440885017624404	0.72178949861989	0.422202347328431
H2AFY	2.21160341598521	2.79802328780438	5.9674366151378	1.48431734197286	5.2413657329581	1.77642410414535	1.55404139788997	1.66455096145264	1.80999104894017	6.567064028822	1.52489670343913	0.61144548654931	1.07494244037613	2.5046731771793	2.20085612494589	1.15299731378389	1.17903376182011	0.596522349590281	1.28292308127386	0.876670770675348
LECT2	0.102820441666893	0	0.120922578600727	0.0670977810212998	0.0342078331324281	0.0307411466080175	0.0713662077543352	2.22967734437274	0.149940318910207	0.14080360252664	0.0639738208340534	1.95818751153637	0	0.365388293876645	0.0241111841544056	0.0859961845202809	1.54326251327685	1.08907319863651	2.33092098275096	0.731981971270651
TGFBI	0.154249330396322	0.180285364782708	4.67913242961922	0.198522609656371	3.53756709069706	0.0513242057413876	0	0.590726121703492	0.0422939036847875	0.411665527673938	0.151884149774844	0.220968283170043	0.0719530185227861	2.35237922880173	0.166069682409186	0.133702092090453	0.559526374689763	0.29027779142423	0.651818369081028	0.470231431747466
SMAD5	1.34356937765092	1.68948334658306	0.95528558124049	0.264697340764769	0.6352248242918	0.409088197231074	0.487938316473804	1.63047534658787	2.24287903507194	0.914837549401679	1.67791267658504	0.311515354896179	0.341089368912321	1.36423114094026	0.458475959772394	0	1.67101530802408	0.420695895410932	1.2666833629012	1.02517119113702
HNRNPA0	3.30363650632882	3.85696705115428	2.04141339576596	3.97311640275536	2.54427213949918	4.19974396829004	3.27571682276044	2.23826546616109	4.17069583257384	6.27958611961811	4.44800688019964	0.902478071348184	3.47591163443	4.03833395122665	2.67258399520266	1.59416006899359	1.84803115726269	0.772927033622504	1.66371355138989	0.704698808861833
BRD8	0.278813077987448	0.655681809196434	0.284747482000851	0.442443751053201	0.363867056228744	0.325723700099154	0.210720810865815	0.456956680407676	0.783147589004348	1.51893448206693	0.537272664099858	0.27501806566313	0.215812847496284	0.445034041548052	0.756044364156345	0.482918778094999	0.382916262820519	0.213671888197835	0.374932582858536	0.337074647827606
FAM53C	0.29128038266533	0.351039010702317	0.81226310972896	0.723424126138421	0.765972309647363	0.764560697348201	1.06709431388536	0.419412943347345	0.743871586844213	1.19744443354857	0.534975033623866	0	0.599519942801813	1.06876096782693	0.48057703201898	0.243486957080757	0.261458942322571	0.0930398721728754	0.194415514309065	0.211646307595008
KDM3B	0.609022116254236	0.686779102508167	0.733021980677985	0.383334462153435	0.917757028177753	0.35213939058966	0.292032612132995	0.621774529349915	0.761135078187417	0.689634072966966	0.584918123291635	0	0.198043864253835	0	0.208843039059866	0.267800126572104	0.578312899393437	0.117320137775792	0.572084339048906	0.595301175332873
EGR1	2.62256280593326	5.05281675161145	3.42192935284362	1.43846211747427	2.56883319028365	0.639799785400235	0.406943733797313	2.79142336261094	2.45487839077282	1.03786829396991	4.90924142411227	0.57101799604289	0.630156249383776	4.30708243833114	0.944829394996481	0.39255809081411	3.50887429310628	1.31167110539161	2.63712614705093	2.51510660067522
ETF1	0.702425288611071	1.7826755330694	1.18582299080383	0.536574726150846	1.28696863022967	0.665607888436923	0.501101860758852	1.59023784069713	0.58961306398673	1.48389866395353	0.83892594319065	0.272555837081688	0.459502696398917	1.05874632237309	1.33489799878225	0.619921397067032	1.31812106311604	0.33165929816518	1.14279381472127	0.926522950486323
HSPA9	1.13721028812598	2.28320379148369	1.44853650872544	1.17777950179849	1.02649212578595	1.32719248494282	1.21486746175411	3.96603488178353	0.950710124272079	2.2983578251701	1.13718510123742	1.77391119773215	0.460923970251951	1.84511450207854	1.80294484140307	0.886627699035078	3.06531955170679	1.61588905079057	3.2746016004903	2.21424532064489
CTNNA1	2.37378655153992	2.67759607760932	2.27752532773203	0.262296102021089	1.29149578628366	0.317002556996532	0.379298123237386	2.07386095794699	2.50330725742818	0.204841949042855	2.70268023966589	0.379832880811347	0.396310841371772	2.01327835263146	0.407255760001683	0.552189852476041	1.33379891837919	1.09648611038376	1.24200750127451	0.889982332332653
SIL1	0.898056696084144	1.51758844039095	0.560925443152568	0.245626978180302	0.777589947653456	0.270838541555625	0.265824808931136	4.46157896714845	0.826369686743144	0.434741164696275	0.695465512067842	0.842761795220216	0.20218997044838	1.64790947688542	2.10018324738859	0	2.07161489023385	1.54417900129101	3.06030389801677	2.42005314642118
PAIP2	2.63435904664381	3.1851702306897	2.48715589294727	2.64245638730709	2.34984625533936	3.11100281934146	2.63686373296346	2.16655774468807	2.66363431722037	4.19520572986296	3.23915796219933	2.45795997785249	2.54185117912143	3.35090327183854	2.30383231954469	2.56150435017325	2.11395797218608	0.892603595632453	2.26747277202399	0.759759561254101
MZB1	0.312178044673001	0.1964695019729	0.130636879514134	0.316638197637669	0.144976259653468	0.291293950829546	0.0754773093562472	0.230948395391314	0.146883529601349	0.324372951672253	0.338412019612655	0.0549656687284613	0.635870289513473	0.220236713015698	10.2195853039811	0.381339715316929	0.0216054905366157	0.33711489936858	0	0
TMEM173	1.44730344844031	0.120774852885926	0.875205315750416	1.40113210883815	1.59626079710366	0.729540331123253	1.72887853289868	0.091847485551701	1.3089949736056	1.80069109836529	1.84333926638827	0	0.0718150846426294	1.87932686751894	0.296953020990894	0	0.0164413444523707	0	0	0
UBE2D2	2.1943802336992	3.48814914172493	2.26342171207446	3.01381952021502	2.42214504127925	3.68065424874523	2.40671621882563	1.95047042598005	3.02627721589699	5.60704518186388	2.9945625388158	0.912165139276698	2.48970254443488	2.81763018892523	3.30888480035038	1.79101130292495	1.98736197693579	0.703139647100472	1.76573023823516	0.74416001973491
CXXC5	0.501332068516833	3.14842021759888	1.2033209932952	0.343091318726863	0.553170811723727	2.06327453692349	1.51005764836186	2.28384766266113	0.793273122527276	2.10786468612955	1.40096505805022	0.598608679910573	2.34155047916206	0.576729365546094	2.09873417594799	0.486541430077008	2.93166689267192	1.18892175602451	2.51223504433837	1.59632981942781
PURA	1.60565975554636	2.2108456476787	0.979829804950973	0.814867418541371	0.557825214080376	0.74417446188854	0.844419989169096	1.58915602762439	3.13996365750553	1.40218319638767	2.06762839746478	0.0507767000521169	0.585768578464442	1.67859665357356	0.838832345600907	0.387377886660843	1.4478795430815	0.442971638399011	1.46488457046768	1.14457644565589
CYSTM1	1.47517486623421	6.36683191772373	1.43330340429321	0.332199522365416	0.692992355973158	0.35298357587206	0.170933052239891	2.24882668145515	4.68507271689188	0.694206359714261	3.63647049408389	1.3820000482201	0.0701796354177325	1.42541240713091	0.811047904225551	1.05812408161502	1.81028136381297	0.827132640978008	2.22518934177196	0.515666930468022
PFDN1	1.29500725184292	2.05747668261588	1.21364652415011	1.08111768957473	1.30204888316895	1.4693482856631	1.04913626675744	0.726214216500847	1.90511571672439	2.49476642040539	2.26430414882291	1.46408505132482	1.04234509385839	2.92222905157829	1.83991916684911	0.83958499745162	1.15978955266139	0.725719061122467	1.36206089107405	0.654154057266712
SRA1	1.1624340419423	2.08173986373837	0.598620971720019	0.762565329286695	1.46590388502271	0.857681371619667	0.881992285808444	1.49479426722342	1.34993551131197	2.11747512503402	1.16091924128344	1.10613285755212	0.653469812703694	1.37003089280982	2.22649903190475	0.511987377410834	1.53663519747526	0.552552171916307	1.88948627907449	0.462568043181319
SLC35A4	0.780005318563874	1.15885714161681	0.411845432561545	0.369936996098149	0.518773825595321	0.525348296612635	0.31021142489177	0.696826035342273	0.518622204271199	1.18280920550577	0.70274663944805	0.220720883939074	0.333499126670908	0.755422251631462	0.831084199110051	0.326963428285338	0.732207699138629	0.24350288188761	0.572990848275017	0.315051189959984
CD14	7.19208069044686	0.930094134665675	4.17164302029987	0.354668893629457	6.46749694876671	0.372406029904415	0.348624032049287	5.67732773265436	2.49782707823524	0.372070951247884	1.16452794942851	2.32581079933842	0.392363924490739	2.07642325304621	0.522272056898503	0.644858320825	3.26581851572214	1.41487491859102	6.02323977068464	4.67741026832177
NDUFA2	3.49498074410414	5.2456178424987	3.99967593693119	2.49891084446567	3.82550660992198	2.86676006733351	2.32180671190368	4.65231673094909	4.0298103812581	5.64344621995835	3.73862749703669	5.23193168716806	1.78716739922832	3.55832223994826	4.46056379794457	3.01953116179554	6.6409912021055	3.66140679990836	6.64120033138957	3.16702808204596
IK	0.974499057628508	2.35797039604964	1.01794539530769	1.79248300008757	1.22903080917982	1.7871586123726	1.49486645451874	1.63880220254266	1.97477138962975	2.70308889365967	1.73479071941576	1.83889968246324	0.990028610355331	1.42549198320011	1.77131097138955	1.96371797750917	1.10902630117357	0.526212921035192	2.21725234094469	0.943017991288979
HARS	0.625586535571542	0.853775096070813	0.287927901053123	0.579068636236869	0.404492044035545	0.717682618785891	0.625184571334995	1.84015659701025	1.40726401126456	1.96475710486074	1.04798158250132	0.903288193861446	0.472689131118713	0.981852235711215	0.856443281590462	0.488197585573673	1.6714985192759	0.305419394696735	2.22603027504837	1.4109061515538
ZMAT2	1.06288569049311	2.35452756851975	2.04637527435455	1.43321148195415	1.80297248378043	1.67312498576253	1.39150852686302	1.75267621824982	2.23600308675196	2.84113082017557	1.65753891793332	1.05181678390928	0.85739941992982	1.42239383609467	1.62079287875498	2.42268174936112	1.88160358821655	1.14222258293018	2.01944715193862	1.1238954359379
TAF7	2.32107548709277	2.38704938078067	1.12668092784784	2.05807867008109	1.02355982040766	2.48452369516447	2.08250392036949	1.48341559393309	2.44657531096145	2.46828854945124	2.63185917948481	0.753295333913775	1.52457526423258	1.59831462136009	1.04279531573015	0.764548723401053	1.60889949508516	0.468354259685415	1.77580364300915	1.04219158945466
DIAPH1	0.165185883278249	0.796585210041672	0.358062921703612	1.13259029484016	0.961210077869341	0.802186778539062	0.893161554032747	2.72520627958828	0.865617315693178	2.44427585692952	0.723255068370611	0.3127983374224	0.327505279023128	0.439909823151764	0.774563208152848	0.64516322809416	2.17754535761732	0.783465711346397	1.81722675783103	1.55059428252655
HDAC3	0.533528646548376	0.783708435757978	0.393981873310782	0.655568390465215	0.44885481609356	0.574418594339401	0.598622916117102	0.55755553195181	0.461832940600048	1.91544559358434	0.573380059461682	0	0.336361458616664	1.4883679196771	0.798659731639336	0.6413886858506	0.502353974780979	0.298165819589346	0.373368009814464	0.237458933288706
KIAA0141	0.693178100873971	0.954806867354922	1.0320488114396	0.281665510334973	0.653094054210173	0.469344492388762	0.389980568515253	0.905565638515023	1.1365116653857	0.701344092220458	1.02590862051433	0.226696164653553	0.303114504739401	0.385602942292748	0.362730216551121	0.0468401704429461	0.520528324629841	0.357138766136153	0.562402494374554	0.670741541811903
RNF14	0.719556958435873	0.478770076003005	0.951804614558087	0.521562821359061	0.468596344039134	0.713206421842148	0.329860219363019	1.1022783459565	0.881119216332667	0.559635734845182	0.542956763581413	0.107158917402811	0.138612116565938	0.577698212745343	0.342331422060062	1.17470700505541	0.85534020589948	0.238262073013549	0.770408078812345	0.532960270950591
NDFIP1	2.80723482774141	4.19618750736124	3.95726232522011	1.61884939267665	2.80159892336259	1.35644662833255	1.33111222863817	3.71849873331893	2.48494980923067	1.93567831504149	2.88514933617951	1.21409998174264	0.273379223315745	2.75302327494518	1.46359653109262	2.52848130048466	2.62193081069311	1.79387790013039	3.63719895747904	1.61914720902399
ARHGAP26	1.14348687001238	0.785985156060289	0.480395177208915	0.71540237156662	1.31437628436256	1.21261330025754	0.745827818641595	0.135217355991929	0.786686488896054	1.44422206566638	1.29499230418961	0.110774540419047	0.0686192251819487	0.239582326744	0.107734729954427	0.200949820058827	0.176007701169191	0.145157930467772	0.0749210162108671	0.134045233674049
NR3C1	1.63445665775536	2.12308173179227	1.46993743093458	1.28081716884608	1.23177995997242	1.36835192896552	1.03590786672699	2.70787240053826	1.63962638277327	1.56565568262577	1.5605722177478	2.8607444476969	0.894152791412567	2.1856527581372	0.691765791816362	0.631430798266261	4.18263456368633	0.882129720110147	3.8823991006939	1.79695532581249
YIPF5	0.77051164960191	1.24581479822758	0.742452451895832	0.617589971106548	0.761004017693222	0.593119533169201	0.530937146952463	0.995237705958676	1.30882232332563	1.31264460030825	0.915600492407931	0.10082752909238	0.345631631211627	1.65135410939064	1.54934284197101	0.220938655538225	0.803804027059618	0.386196040832773	0.803549170061891	0.522950005878937
LARS	0.695374778107793	1.36815508943849	0.869864241853284	0.623563215064975	0.773453190123864	0.556195253208718	0.583415468267498	0.917434060311379	1.14866737636019	1.03642064150805	1.1977637336902	0.170265318450905	0.457778960816192	1.03405949820167	0.779702447724681	0.554103169248869	0.658186882307341	0.315730457197601	0.748823099487556	0.438716178395663
TCERG1	0.786476955940816	0.631687837314645	0.60581603626936	0.414525560236989	0.641020024754863	0.507822754593512	0.470254013717295	0.746332281726032	0.803640722389288	1.57598058385999	0.521925833479241	0	0.469551123219506	1.19036613640696	0.790069386547709	0.600192628142531	0.409250647044575	0.126932239628397	0.451972616664033	0.347220175257001
SPINK1	0.901177911635819	3.84970122552136	0.727670114906167	0.61627329157458	0.574841130427008	0.38892322803341	0.406306788487583	6.78889536099479	0.408396263544768	0.679960941702546	0.782177111198702	5.98036065323606	0.198051014129671	0.9894191816701	1.53224479670948	0.635303686227905	6.20122624101567	11.6364840233787	6.63227296284906	4.77930187245162
ADRB2	0.052536912689992	0	0.670235429970913	0.920762641070468	0.353058234935414	0.558079747669793	1.54281736484124	0.446390788106022	0.0316440937800227	0.851826015561147	0.312261958858692	0.0583370191765606	0	0.413759176468823	0.163519634826193	0	0.414338999806034	0.0405286581817098	0.344044283051748	0.364795251943535
ABLIM3	0.375977750032079	0.725007417434255	0.541694281149412	0.105043490367757	0.183367045341757	0.0927036560226956	0	3.06638044763936	0.848482778375918	0	1.52654555175276	0.507370746756027	0.140552753455815	0.576572923623962	0.111428613544695	0	2.75908286574721	0.665902097636546	2.2725292221971	2.30036501337597
CSNK1A1	4.92189139038636	2.59721985649475	3.01055644279574	1.91722908442501	2.86725887314741	1.94404603275452	1.60626552674034	2.88644923269833	3.75507895260695	3.61744025336388	3.89557967253346	0.805823226533203	1.60255680188908	4.59951539564269	2.14111091484419	1.97277829678864	2.66798143029023	0.703909532545349	2.30245250406143	1.31196905307315
CSF1R	0.0520383249360074	0.168366110078944	4.6615384095158	0.0168326920410558	3.12939416853603	0.0348571262917639	0.0587372452431317	0.0814116334589976	0.105085710887251	0.187423944066802	0.0236834204260056	0	0.0686604613384289	0.169127403757534	0.0132935164175544	0	0.0235540315223445	0.0745735347630111	0.0145513851340601	0
TCOF1	0.214487402391205	0.431364133916089	0.368510276994093	0.595132561578136	0.673565609514874	0.757584574705532	0.433813487352428	0.437784432464686	0.362142044349471	1.00789034313356	0.489271289298586	0	1.0139812299638	0.407125102997277	0.844760809197244	0.128832261408793	0.225101723327739	0.171062231761811	0.181894977537641	0.197660886847324
CD74	4.40006972111925	5.36690914177027	11.0601026041974	4.74722870264131	10.03230653342	4.49688421457614	3.00816388739497	2.62229770680595	6.6822444982376	6.12026379588569	5.97955387074899	0.899650818185948	11.9318466138217	4.39136699478405	6.23446581019785	0.939003254159579	0.688873145344004	0.739657026046602	0.940000921672743	0.437105786162801
RPS14	10.8768993501226	11.4943420189165	10.707838776935	12.1761591113602	12.0046266275393	11.6759443298719	11.7402676020899	9.09486485260389	12.1600587504281	11.7661256979911	12.1091798184208	10.781930777644	12.219082910158	11.2697132870189	11.2032379665004	7.25273851458795	11.2478118312072	9.07044041526222	10.8013319759838	7.89553544117895
NDST1	1.07794947829468	0.728521065624922	0.275661076027724	0.0372050029573008	0.348067802291611	0.0166742136675746	0	1.98185999011877	0.615029241187204	0.0714703508010273	0.607287639920688	0.167156629120132	0.0697272870485014	1.36946103260042	0.0918067868734236	0.0834830085870073	0.95162884795826	0.58922920685311	0.915954715187621	0.828235305963064
SYNPO	0.0471146206860823	1.22900771364483	0.609238112395695	0.0338644984424039	0.0283302665080772	0	0.0199639267212376	1.00904596488309	0.680751057489344	0	2.754681188928	0.101712154158843	0	0.56315271581226	0.0640638601946883	0.084355907498865	1.1899925783121	0.125687629764368	0.937076650450187	0.757560837047619
RBM22	0.674697088526626	1.14682043865997	0.81216205692489	0.749643156636204	0.613378248939805	0.746967272912077	0.896330703990345	0.642445461382728	1.01920275938431	1.52166620157785	0.954992978919407	0.0471948614076378	0.185192789077296	0.943935290835274	0.586183958028728	0.498826332669099	0.396302237011177	0.0813563029512191	0.460119495384635	0.329486893817791
DCTN4	0.601247807443449	1.11317290129162	1.54771251620381	0.262516860965845	0.781720977344655	0.300668096650516	0.152323354535241	1.14574432133967	0.566786813963079	0.601772707854466	0.69009598620948	0.149870090533995	0.264226975016844	0.756483954339932	0.385916785643149	0.462048761037103	0.9359529941914	0.426066942106049	0.839145209720037	0.672389972751776
GPX3	6.6054204935308	0.823492593207734	0.842044375754094	0.267148402293619	0.749468977251486	0.452869973824121	0.283692107620757	4.64068810191552	7.42825726359053	0.202687652651669	7.24159980895203	1.39924595353675	0.254662549128554	7.94738073617722	0.773116255947158	0.450240411576273	2.52586097634358	4.31262950790304	2.70357957579942	2.12257929966198
TNIP1	1.15988344213836	1.83206028790985	0.880471480452773	1.39120710646298	1.01445038995382	1.48588592309221	1.06596657136582	2.44556039714137	1.46073278649026	2.351996982546	1.34787457777834	0.443893076452973	0.822152322040762	1.82654624548584	1.26764608010046	0.579378056486902	1.37828971546929	0.874809131638463	1.10136671788758	0.911843416334317
ANXA6	1.33658796434604	0.506278966413276	0.204503826448652	2.24678271876152	1.12202018204178	2.00771344803289	2.9355477399953	3.26775799882096	1.53824011910679	3.34690511092772	1.05911278270187	1.41798945535666	1.94793298627373	4.00836991820283	1.94985941876824	0.615631517632121	2.33031847356928	1.70700129722109	2.67190652571644	2.49477116705148
CCDC69	0.40183352930977	0.0657197129398215	0.445360683335361	1.17502571401982	1.60683749812047	2.62630799063535	1.66435718655994	1.7681780419482	3.12845417719788	3.54863903435216	1.11172449925692	0.533578450406217	0.582632448144722	0.685871363845764	1.87626309191327	0.118955691031332	0.810874098542103	0.743755248237567	0.666676346976635	0.403774928133219
GM2A	0.317109263335556	0	1.53641965836981	0.102590329574787	0.909104417196455	0.135505394729293	0.0196439490858897	1.02416173935908	0.258623916451558	0.16600453887124	0.222091832369891	0.0496688028632195	0.447094651740216	0.169127403757534	0.433599063934251	0	0.476595743842347	0.567408204865303	0.387728318807828	0.243125853460014
SPARC	8.54728093333699	0.22067933011496	1.08428096627617	0.268735816325042	0.702548618746092	0.145248159945853	0.0374916759134275	0.712238568741484	3.19342617505655	0.147638561311073	2.93854981929421	0	0.135913999196529	9.25104939169695	0.54608788831043	0.224451746327459	0.115615439918866	0.333920713543318	0.0596504002888459	0.143750152683033
ATOX1	5.34551547694022	4.47838055888924	4.36459976261081	0.934898446711105	3.1456979530869	1.09325267289257	1.17652174885202	6.0503806144773	3.82888421005302	3.01100064202434	4.11553080381227	6.90084917968851	0.7952246814763	4.64760541389034	4.30604917832923	1.23418054175878	8.42355517977449	5.54141292637245	8.02199315857538	5.1247180329438
G3BP1	2.03031118168068	1.50022881138743	1.84552711447522	1.17115239113445	1.52490588599102	1.24143519283185	0.881273752577842	3.33657027133748	2.30756359097674	2.61057180107639	1.81573274007867	0.714917519728949	0.808668148817987	2.17442113200909	1.40071274156553	0.862781386243351	3.6985140248195	1.20397959443999	3.07979362834822	2.49700535289148
LARP1	1.51361089193865	1.66217054962175	1.26394770343852	0.610918214860577	1.09019773888654	0.894465087327828	0.538223596352902	2.09399833005762	1.92861798722541	1.58171815323148	1.18267761359702	0.100726078857684	0.44767071716359	1.58256467611291	1.66874679237494	1.06807353291006	1.58635655857376	0.9679177355886	1.16989944805574	0.889711245870112
FAXDC2	0.766486096792917	0.499008555055749	0.575007761822963	0.0450051892614199	0.115722583317532	0.0731693794661101	0.135159993452237	1.86045472473753	1.07604451062775	0.083929522444332	0.743584937748276	0.410847795959077	0.176575840895316	0.357033619772579	0.105097522549658	1.6623678112283	1.06311096127256	0.449480372709634	0.906725789544258	0.7536074238351
CNOT8	0.916257460222108	0.561721598538345	1.16839546360096	0.656389604186057	0.930069133644884	0.787143949034959	0.378155428209822	0.489088537321149	1.10092020643431	1.19952285797486	0.794302425874009	0.0560927397140653	0.520085430561728	0.380465406235647	0.419241774419148	0.441571856884755	0.363086686180672	0.180369502285705	0.285056076967569	0.118820127325492
MRPL22	1.5211619246982	2.33317449698641	0.507249097052666	0.91540579960845	0.787825986828415	1.23704571167323	0.960526440521279	1.7695133046246	1.13802829692157	2.32000707347272	1.47067202355401	1.64754496758686	0.524361052453731	1.66939796367906	2.86496284662514	1.02636152699486	1.08069197552196	0.701637221915287	2.60973353022541	0.667547306613982
CYFIP2	0.159571971177039	0.381990581292017	0	1.2811820013919	0.164721417489332	1.06440586340479	1.17038512272355	1.05758056565037	0.111365205091906	2.41939817118263	0.137592015112167	0.0461912120136305	0.737474268384053	0.378535812430057	0.532993089771234	0.142048005917641	0.643599213007391	0.372740008624135	0.561219488767028	0.469260968556313
CLINT1	0.654391048915802	3.2220944579994	0.902312223586671	0.743217090025713	0.890229391336739	1.03816855179914	0.720410496213124	1.92041829989295	0.941976158244952	1.49754268279177	0.659813299393476	1.0562654610011	0.269355304860937	0.71119782917829	2.32970721134533	0.472948956223429	2.04333095386084	0.614937879230328	1.96788835439487	1.21508051181891
RNF145	3.19857803830422	2.01870787539862	2.70099239895114	2.05213925687471	1.60261587278804	3.03864289067237	1.27833193417047	1.07167869649174	3.4257329417838	3.18801769629895	2.74080688950725	0.116608377700128	1.32547324830446	2.43327482274225	1.88733341214695	1.06287284029157	0.46451501315689	0.262390261667746	0.422905298057944	0.192925712734242
